block_id,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id
b_1-11-4,F6,1,0,Templeton & Salter,3448,1_merged_67229,2861_merged_77756
a_2-91-1,91_merged_67199,1,1,Killarney,2479,2_merged_67228,11099_merged_75412
b_3-38-3,38_merged_67213,1,1,Garden City Hub,3249,3_merged_67230,12074_merged_78889
a_1-29-1,29,1,0,Logan via Sherbrook,2374,1_merged_67226,2715_merged_71959
b_1-5-8,F5,1,0,Garden City Centre,3444,1_merged_67229,1669_merged_77173
a_3-66-2,66,1,1,Downtown (City Hall),2395,3_merged_67227,13678
a_3-66-2,66,1,0,Polo Park,2390,3_merged_67227,13679
a_1-66-6,66,1,1,Downtown (City Hall),2393,1_merged_67226,4832_merged_73498
a_3-66-2,66,1,1,Downtown (City Hall),2392,3_merged_67227,13672
a_3-66-2,66,1,0,Dieppe Loop,2396,3_merged_67227,13673
a_3-66-2,66,1,1,Downtown (City Hall),2395,3_merged_67227,13670
a_3-66-2,66,1,0,Polo Park,2390,3_merged_67227,13671
a_3-66-2,66,1,1,Downtown (City Hall),2392,3_merged_67227,13676
a_3-66-2,66,1,0,Dieppe Loop,2396,3_merged_67227,13677
a_3-66-2,66,1,1,Downtown (City Hall),2395,3_merged_67227,13674
a_3-66-2,66,1,0,Polo Park,2390,3_merged_67227,13675
a_1-75-7,75,1,1,Kildonan Place,3097,1_merged_67226,5343_merged_69018
b_6-7-54,F7,1,0,Broadway & Portage,3454,6,16003
b_6-7-54,F7,1,1,Creek Bend,3455,6,16000
b_6-7-54,F7,1,0,Broadway & Portage,3454,6,16001
b_1-150-2,649_merged_67218,1,0,Seel Station,3336,1_merged_67229,5869
b_6-7-54,F5,1,0,Garden City Centre,3541,6,16007
b_6-7-54,F7,1,1,Creek Bend,3455,6,16004
b_6-7-54,F7,1,0,Broadway & Portage,3454,6,16005
a_1-83-2,83,1,0,Crestview & Ashern,2563,1_merged_67226,5865
a_1-83-2,83,1,1,Grace Hospital,2562,1_merged_67226,5866
a_1-21-30,21,1,1,City Hall,1192,1_merged_67226,2239
b_6-91-51,91_merged_67222,1,1,St. Norbert,3277,6,17359
b_6-91-51,91_merged_67222,1,0,Baylor & Killarney,3278,6,17358
b_6-91-51,91_merged_67222,1,1,St. Norbert,3277,6,17355
b_6-91-51,91_merged_67222,1,0,Baylor & Killarney,3278,6,17354
b_6-91-51,91_merged_67222,1,1,St. Norbert,3277,6,17357
b_6-91-51,91_merged_67222,1,0,Baylor & Killarney,3278,6,17356
b_6-91-51,91_merged_67222,1,1,St. Norbert,3277,6,17351
b_6-91-51,91_merged_67222,1,0,Baylor & Killarney,3278,6,17350
b_6-91-51,91_merged_67222,1,1,St. Norbert,3277,6,17353
b_6-91-51,91_merged_67222,1,0,Baylor & Killarney,3278,6,17352
b_2-74-5,74_merged_67225,1,0,Waterford Green,3270,2_merged_67231,9714_merged_76401
b_1-1-10,BLUE_merged_67207,1,1,University of Manitoba,3397,1_merged_67229,103_merged_79760
a_1-176-7,676_merged_67185,1,0,Centre Street via Bridgwater,2429,1_merged_67226,7638_merged_70846
b_2-74-3,74_merged_67225,1,0,Waterford Green,3276,2_merged_67231,9684_merged_83611
b_3-15-2,D15,1,0,Sage Creek,3532,3_merged_67230,11532_merged_81384
b_1-177-1,677_merged_67209,1,1,Outlet Mall,3353,1_merged_67229,6525_merged_82750
a_1-14-10,14,1,1,Ferry Road,957,1_merged_67226,719_merged_72532
a_1-162-2,662_merged_67180,1,1,Markham Station via Richmond West,3112,1_merged_67226,7382_merged_70928
a_3-176-2,676_merged_67185,1,1,St. Vital Centre via River Road,2427,3_merged_67227,14625
a_1-16-25,16,1,1,Southdale Centre,1018,1_merged_67226,1157_merged_67599
b_1-2-2,FX2,1,1,St. Vital Centre,3469,1_merged_67229,638_merged_82743
b_2-10-3,D10,1,0,Kildonan Place,3407,2_merged_67231,8343_merged_81434
a_1-48-3,21,1,1,City Hall,1192,1_merged_67226,4105_merged_70879
a_1-177-3,677_merged_67186,1,1,Beaumont station via Industrial Park,2431,1_merged_67226,7718_merged_68963
b_1-17-5,D17,1,1,RRC Polytech,3437,1_merged_67229,3807_merged_82475
b_1-14-14,FX3,1,0,Redonda & Pandora,3474,1_merged_67229,3367_merged_77465
a_1-66-9,66,1,1,Downtown (City Hall),2392,1_merged_67226,4866_merged_69100
a_1-141-1,641_merged_67193,1,1,Beaumont Station via Lindenwoods West,2409,1_merged_67226,7111_merged_72837
b_3-12-1,D12,1,0,The Forks,3416,3_merged_67230,11334_merged_82612
a_1-71-3,71,1,1,Portage via Sinclair,1422,1_merged_67226,5100_merged_70545
b_1-70-3,70,1,1,Unicity,3262,1_merged_67229,4749_merged_76014
a_3-17-1,17,1,0,Seven Oaks Hospital,1084,3_merged_67227,12681
a_2-66-2,24,1,1,City Hall,2734,2_merged_67228,10531_merged_67998
a_2-47-2,47,1,1,University of Manitoba,3087,2_merged_67228,10159_merged_72672
a_1-87-1,87,1,1,Crossroads Station,2599,1_merged_67226,5930
b_2-9-3,F9,1,0,Kildonan Place,3465,2_merged_67231,8268_merged_76638
a_2-90-2,90,1,0,Kildonan Place,1525,2_merged_67228,11026_merged_69560
b_2-7-1,F7,1,0,Broadway & Portage,3454,2_merged_67231,7945
b_2-7-1,F7,1,1,Creek Bend,3455,2_merged_67231,7946
a_1-66-4,66,1,0,Polo Park,2390,1_merged_67226,4814_merged_71672
b_2-7-1,F7,1,1,Creek Bend,3455,2_merged_67231,7940
b_2-7-1,F7,1,0,Broadway & Portage,3454,2_merged_67231,7941
b_2-7-1,F7,1,1,Creek Bend,3455,2_merged_67231,7942
b_2-7-1,F7,1,0,Broadway & Portage,3454,2_merged_67231,7943
a_2-20-4,20,1,0,Watt & Leighton,1178,2_merged_67228,9199
b_2-7-1,F7,1,1,Creek Bend,3455,2_merged_67231,7948
b_2-7-1,F7,1,0,Broadway & Portage,3454,2_merged_67231,7949
b_6-22-51,22_merged_67214,1,0,Polo Park,3235,6,16918
b_6-22-51,22_merged_67214,1,1,Unicity,3233,6,16919
b_6-22-51,22_merged_67214,1,0,Polo Park,3235,6,16914
a_2-100-2,BLUE_merged_67184,1,0,St. Norbert,2449,2_merged_67228,11179_merged_75585
b_6-22-51,22_merged_67214,1,0,Polo Park,3235,6,16916
b_6-22-51,22_merged_67214,1,1,Unicity,3233,6,16917
b_6-22-51,22_merged_67214,1,0,Polo Park,3235,6,16910
b_6-22-51,22_merged_67214,1,1,Unicity,3233,6,16911
b_6-22-51,22_merged_67214,1,0,Polo Park,3235,6,16912
b_6-22-51,22_merged_67214,1,1,Unicity,3233,6,16913
a_3-11-5,11,1,1,North Kildonan via Rothesay,920,3_merged_67227,12209
b_2-4-2,FX4,1,1,Polo Park,3549,2_merged_67231,7580_merged_78684
b_1-9-6,F9,1,0,Kildonan Place,3465,1_merged_67229,2542_merged_80848
b_1-124-3,224,1,1,RRC Polytech,3290,1_merged_67229,5118_merged_83326
a_2-33-4,33,1,0,Maples via Mapleglen,1929,2_merged_67228,9824_merged_70565
a_1-55-10,55,1,0,St.Vital Centre via Meadowood,3232,1_merged_67226,4357_merged_69829
a_1-44-9,44,1,1,Broadway via Louelda,1303,1_merged_67226,3640_merged_68158
a_2-66-1,66,1,0,Dieppe Loop,2396,2_merged_67228,10512
a_2-66-1,66,1,0,Polo Park,2390,2_merged_67228,10510
a_2-66-1,66,1,1,Downtown (City Hall),2392,2_merged_67228,10511
b_3-3-8,FX3,1,1,Sturgeon & Murray Park,3475,3_merged_67230,10514
b_2-16-4,D16,1,1,RRC Polytech,3430,2_merged_67231,8866
b_2-16-4,D16,1,0,Polo Park,3433,2_merged_67231,8865
a_2-177-1,677_merged_67186,1,1,Beaumont station via Industrial Park,2434,2_merged_67228,11952_merged_69203
a_1-14-13,14,1,1,Ferry Road,955,1_merged_67226,751_merged_74513
a_1-18-15,18,1,1,Tuxedo,1109,1_merged_67226,1543_merged_67475
b_3-70-1,70,1,0,Polo Park,3263,3_merged_67230,12173_merged_81146
a_1-82-1,82,1,1,Grace Hospital,1479,1_merged_67226,5812_merged_71921
a_1-75-6,75,1,1,Kildonan Place,3098,1_merged_67226,5312_merged_70983
b_2-38-3,38_merged_67213,1,1,Garden City Hub,3249,2_merged_67231,9416_merged_81933
a_1-100-9,BLUE_merged_67184,1,1,Downtown,2448,1_merged_67226,6492_merged_69237
b_2-11-1,D11,1,0,Templeton & Salter,3410,2_merged_67231,8384_merged_81993
b_3-31-1,31_merged_67215,1,0,Riverbend,3495,3_merged_67230,11917_merged_78172
a_1-77-10,77,1,1,Kildonan Place,1448,1_merged_67226,5505_merged_73736
a_1-75-8,75,1,0,University of Manitoba,3099,1_merged_67226,5362_merged_74806
b_1-43-2,43_merged_67224,1,1,RRC Polytech,3256,1_merged_67229,4541_merged_83113
a_2-26-2,26,1,0,Polo Park,1225,2_merged_67228,9642_merged_74100
b_1-2-8,28_merged_67206,1,1,Seel Station,3236,1_merged_67229,735_merged_83807
a_2-20-3,20,1,1,Airport Terminal,1179,2_merged_67228,9179_merged_74992
a_1-20-4,20,1,0,Watt & Leighton,1178,1_merged_67226,1942_merged_74031
b_1-8-13,F8,1,0,Glenway,3460,1_merged_67229,2366_merged_83284
a_1-55-1,55,1,0,St. Vital Centre via Dakota,1365,1_merged_67226,4235_merged_68512
b_3-4-5,FX4,1,0,Downtown,3551,3_merged_67230,10620_merged_81024
b_1-4-15,FX4,1,1,Polo Park,3549,1_merged_67229,1405_merged_77201
a_2-77-6,77,1,0,Polo Park,1446,2_merged_67228,10877_merged_70450
a_1-171-2,671_merged_67187,1,0,Prairie Pointe,3115,1_merged_67226,7474_merged_75443
b_1-176-1,676_merged_67208,1,1,Bridgwater,3349,1_merged_67229,6434_merged_76182
b_1-1-40,BLUE_merged_67207,1,1,St. Norbert,3393,1_merged_67229,383_merged_79998
b_3-5-4,F5,1,1,Fort Rouge Station,3445,3_merged_67230,10760_merged_75970
b_2-10-5,D10,1,0,Kildonan Place,3407,2_merged_67231,8370_merged_77355
a_2-141-1,641_merged_67193,1,1,Beaumont Station via Lindenwoods West,2409,2_merged_67228,11547_merged_67237
b_2-38-1,38_merged_67213,1,1,Garden City Hub,3249,2_merged_67231,9368_merged_78274
b_1-15-3,D15,1,0,Sage Creek,3532,1_merged_67229,3424_merged_81337
a_1-90-1,90,1,0,North Transcona,1528,1_merged_67226,5993_merged_71481
a_2-142-1,642_merged_67194,1,0,Fort Garry Industrial Park via Lindenwoods East,2411,2_merged_67228,11614_merged_72378
a_2-18-6,18,1,1,Assiniboine Park,1127,2_merged_67228,8927_merged_68473
a_1-28-2,31_merged_67192,1,1,City Hall,1248,1_merged_67226,2683_merged_67292
a_3-11-8,11,1,1,North Kildonan via Rothesay,920,3_merged_67227,12255_merged_72944
a_2-60-3,60,1,0,University of Manitoba,3091,2_merged_67228,10449_merged_70248
b_3-2-1,FX2,1,0,Garden City Centre,3470,3_merged_67230,10321_merged_80698
a_1-142-1,642_merged_67194,1,1,Seel Station via Lindenwoods East,2412,1_merged_67226,7165_merged_68219
a_1-44-8,33,1,1,Downtown,1927,1_merged_67226,3624_merged_68993
a_2-43-1,43_merged_67201,1,1,Assiniboine,1298,2_merged_67228,9946
a_2-43-1,43_merged_67201,1,0,Kildonan Place,1297,2_merged_67228,9947
b_2-176-1,676_merged_67208,1,0,Creek Bend via Burland,3351,2_merged_67231,9949
a_2-60-4,60,1,1,Downtown,3092,2_merged_67228,10467_merged_67396
b_1-31-1,31_merged_67215,1,0,Riverbend,3495,1_merged_67229,4175_merged_82498
b_2-7-4,F7,1,0,Broadway & Portage,3454,2_merged_67231,8008_merged_79687
b_1-130-1,330_merged_67220,1,0,Levis & Nairn,3293,1_merged_67229,5166_merged_79176
b_1-158-1,558,1,0,East Mint,3328,1_merged_67229,6138_merged_81607
a_2-14-1,14,1,0,South St. Vital via Dakota,954,2_merged_67228,8338_merged_74414
a_1-21-21,21,1,1,City Hall,1195,1_merged_67226,2176_merged_70208
b_1-157-2,557,1,0,Sage Creek,3325,1_merged_67229,6099_merged_80832
b_3-22-1,22_merged_67214,1,1,Unicity,3233,3_merged_67230,11824_merged_80250
a_2-66-1,24,1,0,Unicity,2733,2_merged_67228,10502_merged_71731
b_2-10-3,D10,1,1,Waterford Green,3406,2_merged_67231,8338_merged_82801
b_3-4-1,FX4,1,1,Polo Park,3549,3_merged_67230,10531_merged_76385
b_2-2-2,FX2,1,1,St. Vital Centre,3469,2_merged_67231,7297_merged_76975
b_1-37-2,39,1,0,Cathedral & Main,3252,1_merged_67229,4298_merged_76004
a_1-15-6,15,1,0,Mountain and Fife,2571,1_merged_67226,810_merged_67728
a_2-100-10,BLUE_merged_67184,1,0,University of Manitoba,3118,2_merged_67228,11367_merged_69582
a_1-141-1,641_merged_67193,1,1,Beaumont Station via Lindenwoods West,2409,1_merged_67226,7089_merged_69225
a_1-100-2,BLUE_merged_67184,1,1,Downtown,2448,1_merged_67226,6391_merged_70185
b_2-3-6,FX3,1,1,Sturgeon & Murray Park,3475,2_merged_67231,7469_merged_79696
b_3-1-9,BLUE_merged_67207,1,0,Unicity Shopping Centre,3396,3_merged_67230,10248_merged_78750
a_1-98-4,98,1,0,Westdale,2481,1_merged_67226,6368_merged_73664
b_1-16-1,D16,1,0,Polo Park,3433,1_merged_67229,3584_merged_80868
a_1-171-2,671_merged_67187,1,1,University of Manitoba,3114,1_merged_67226,7465_merged_71315
b_2-28-1,28_merged_67206,1,1,Seel Station,3236,2_merged_67231,9160_merged_80361
a_3-177-1,677_merged_67186,1,1,Beaumont station via Industrial Park,2434,3_merged_67227,14668
a_3-177-1,677_merged_67186,1,0,Outlet Mall via Wilkes,2433,3_merged_67227,14669
a_3-14-3,14,1,1,Ferry Road,955,3_merged_67227,12432_merged_75204
b_1-171-2,671_merged_67210,1,1,Prairie Pointe,3522,1_merged_67229,6352_merged_78001
a_3-177-1,677_merged_67186,1,1,Beaumont station via Industrial Park,2434,3_merged_67227,14660
a_3-177-1,677_merged_67186,1,0,Outlet Mall via Wilkes,2433,3_merged_67227,14661
a_3-177-1,677_merged_67186,1,1,Beaumont station via Industrial Park,2434,3_merged_67227,14662
a_3-177-1,677_merged_67186,1,0,Outlet Mall via Wilkes,2433,3_merged_67227,14663
a_3-177-1,677_merged_67186,1,1,Beaumont station via Industrial Park,2434,3_merged_67227,14664
a_3-177-1,677_merged_67186,1,0,Outlet Mall via Wilkes,2433,3_merged_67227,14665
a_3-177-1,677_merged_67186,1,1,Beaumont station via Industrial Park,2434,3_merged_67227,14666
a_3-177-1,677_merged_67186,1,0,Outlet Mall via Wilkes,2433,3_merged_67227,14667
a_1-150-4,650_merged_67198,1,0,Fort Whyte Alive,3158,1_merged_67226,7321_merged_69509
a_1-47-6,78,1,0,University of Manitoba,3101,1_merged_67226,3938_merged_68375
b_1-150-1,650_merged_67221,1,1,Fort Whyte Alive,3338,1_merged_67229,5855_merged_79728
a_2-18-2,18,1,0,Riverbend,1128,2_merged_67228,8855_merged_71739
b_1-14-9,D14,1,0,Plessis & Victoria,3422,1_merged_67229,3332_merged_83061
b_3-31-1,31_merged_67215,1,1,The Forks,3494,3_merged_67230,11914_merged_83035
a_1-15-10,15,1,1,Inkster Park via Church,979,1_merged_67226,859_merged_68328
a_2-21-10,21,1,1,City Hall,1195,2_merged_67228,9409_merged_69492
a_1-100-42,BLUE_merged_67184,1,0,St. Norbert,2449,1_merged_67226,6901_merged_68671
b_1-14-4,D14,1,1,Wall Street,3421,1_merged_67229,3298_merged_83026
b_1-11-2,D11,1,1,Beaumont Station,3411,1_merged_67229,2831_merged_81538
b_1-150-1,650_merged_67221,1,0,Seel Station,3337,1_merged_67229,5842_merged_75751
a_1-15-5,15,1,1,Mountain & Fife,969,1_merged_67226,797
b_1-2-10,FX2,1,0,Garden City Centre,3470,1_merged_67229,792
b_1-2-10,FX2,1,1,St. Vital Centre,3469,1_merged_67229,791
a_1-15-5,15,1,0,Airport via Wellington,971,1_merged_67226,798
b_2-5-1,F5,1,1,Fort Rouge Station,3445,2_merged_67231,7707_merged_81418
b_3-8-6,F8,1,1,University of Manitoba,3459,3_merged_67230,11060_merged_78495
a_2-18-1,18,1,1,Assiniboine Park,1125,2_merged_67228,8838_merged_71418
b_2-28-2,28_merged_67206,1,1,Seel Station,3236,2_merged_67231,9178_merged_83393
a_1-83-1,83,1,0,Unicity,2594,1_merged_67226,5834_merged_72287
a_1-19-10,19,1,1,Autumnwood,3070,1_merged_67226,1785_merged_74956
b_3-124-1,224,1,0,Tecumseh Loop,3291,3_merged_67230,12290_merged_81324
a_2-45-2,45,1,0,Kildonan Place,1310,2_merged_67228,10132_merged_73383
b_1-4-9,FX4,1,0,Raleigh & Knowles,3548,1_merged_67229,1312
b_6-1-57,BLUE_merged_67207,1,1,University of Manitoba,3397,6,15139
b_1-1-29,BLUE_merged_67207,1,0,Unicity Shopping Centre,3392,1_merged_67229,269_merged_79587
b_2-2-6,FX2,1,1,St. Vital Centre,3469,2_merged_67231,7384_merged_79321
b_6-1-56,BLUE_merged_67207,1,0,Unicity Shopping Centre,3392,6,15133
b_6-1-56,BLUE_merged_67207,1,1,St. Norbert,3393,6,15132
b_6-1-56,BLUE_merged_67207,1,0,Unicity Shopping Centre,3392,6,15131
b_6-1-56,BLUE_merged_67207,1,1,St. Norbert,3393,6,15130
a_2-135-1,635,1,0,Misericordia Health Centre,2408,2_merged_67228,11437_merged_68725
b_6-1-56,BLUE_merged_67207,1,1,St. Norbert,3393,6,15134
a_1-100-4,BLUE_merged_67184,1,1,Downtown,3119,1_merged_67226,6434_merged_67795
b_1-4-16,FX4,1,1,Polo Park,3549,1_merged_67229,1428_merged_78624
b_3-31-2,31_merged_67215,1,1,The Forks,3494,3_merged_67230,11940_merged_81950
a_2-19-2,19,1,0,Logan,3069,2_merged_67228,9045_merged_70653
b_1-15-4,D15,1,1,Unicity,3533,1_merged_67229,3438_merged_76994
b_2-124-2,224,1,1,RRC Polytech,3290,2_merged_67231,9808_merged_78680
b_2-13-1,D13,1,0,The Forks,3419,2_merged_67231,8556_merged_83910
a_1-55-6,55,1,0,St. Vital Centre via Dakota,1365,1_merged_67226,4326_merged_75122
b_3-19-1,D19,1,1,The Zoo,3442,3_merged_67230,11738_merged_79766
a_2-33-3,33,1,1,Downtown,1930,2_merged_67228,9801_merged_69244
a_1-16-29,16,1,0,Tyndall Park via Manitoba,1042,1_merged_67226,1184_merged_70368
b_2-1-4,BLUE_merged_67207,1,0,Unicity Shopping Centre,3396,2_merged_67231,7095_merged_81676
a_1-100-33,BLUE_merged_67184,1,0,St. Norbert,2449,1_merged_67226,6825_merged_71103
b_3-17-3,D17,1,0,Kildonan Place,3436,3_merged_67230,11698_merged_83115
a_2-142-1,642_merged_67194,1,0,Fort Garry Industrial Park via Lindenwoods East,2411,2_merged_67228,11608_merged_68455
a_1-14-3,14,1,0,South St. Vital via Dakota,954,1_merged_67226,603_merged_70258
a_1-21-13,21,1,1,City Hall,1192,1_merged_67226,2088_merged_74138
a_1-162-5,662_merged_67180,1,0,University of Manitoba,3111,1_merged_67226,7413_merged_75134
a_1-55-16,55,1,0,St.Vital Centre via Meadowood,1363,1_merged_67226,4434_merged_68449
b_2-13-2,D13,1,1,The Airport,3418,2_merged_67231,8585_merged_77495
a_1-66-1,66,1,1,Downtown (City Hall),2393,1_merged_67226,4761
a_1-66-1,66,1,0,Unicity,2394,1_merged_67226,4760
a_1-66-1,66,1,1,Downtown (City Hall),2392,1_merged_67226,4765
a_1-66-1,66,1,0,Unicity,2394,1_merged_67226,4766
b_1-70-6,70,1,0,Polo Park,3263,1_merged_67229,4768
a_2-45-2,45,1,1,Downtown,1311,2_merged_67228,10133_merged_73384
b_2-19-2,D19,1,0,Downtown,3443,2_merged_67231,9031_merged_82896
b_1-145-1,442,1,0,Springfield Loop,3306,1_merged_67229,5660_merged_80464
a_2-172-2,672_merged_67188,1,1,University of Manitoba,3116,2_merged_67228,11874_merged_68479
b_2-7-4,F7,1,1,Creek Bend,3455,2_merged_67231,8011_merged_75708
a_1-75-8,75,1,1,Kildonan Place,3098,1_merged_67226,5363_merged_74807
a_2-11-9,11,1,1,North Kildonan via Donwood,898,2_merged_67228,8242_merged_74667
b_6-9-51,F9,1,0,Kildonan Place,3465,6,16180
b_1-15-4,D15,1,0,Sage Creek,3532,1_merged_67229,3441_merged_81034
b_1-3-17,FX3,1,1,Sturgeon & Murray Park,3475,1_merged_67229,1052_merged_78263
b_1-134-1,334_merged_67219,1,1,Waterford Green,3299,1_merged_67229,5326_merged_83775
b_1-37-2,37,1,1,Waterford Green,3497,1_merged_67229,4305_merged_83207
b_2-5-2,F5,1,0,Garden City Centre,3444,2_merged_67231,7733_merged_77066
b_1-1-4,885,1,0,Unicity,3375,1_merged_67229,38_merged_81420
a_1-28-3,21,1,1,City Hall,1192,1_merged_67226,2688_merged_67288
b_3-124-1,224,1,1,Polo Park,3517,3_merged_67230,12315
b_1-11-8,D11,1,1,Downtown,3413,1_merged_67229,2917_merged_83485
b_3-2-2,FX2,1,1,St. Vital Centre,3469,3_merged_67230,10357
a_1-29-1,29,1,0,Logan via Sherbrook,2374,1_merged_67226,2725_merged_67676
b_3-2-2,FX2,1,0,Garden City Centre,3470,3_merged_67230,10358
a_2-18-7,18,1,0,Garden City Centre via Jefferson,1126,2_merged_67228,8942_merged_69350
b_3-8-3,F8,1,0,Glenway,3460,3_merged_67230,11006_merged_78224
b_3-37-2,37,1,1,Waterford Green,3497,3_merged_67230,12000_merged_79901
a_1-95-2,78,1,1,Polo Park,3100,1_merged_67226,6259
b_6-1-65,BLUE_merged_67207,1,1,Downtown,3530,6,15289
a_1-14-9,14,1,0,South St. Vital via Dakota,954,1_merged_67226,696_merged_68822
b_1-162-4,662_merged_67203,1,0,University of Manitoba,3339,1_merged_67229,6255
b_1-162-4,662_merged_67203,1,1,Markham Station via Richmond West,3340,1_merged_67229,6254
b_2-10-5,D10,1,0,Kildonan Place,3407,2_merged_67231,8374_merged_77351
b_1-6-3,D11,1,1,Beaumont Station,3411,1_merged_67229,1792_merged_83861
b_2-9-1,F9,1,0,Kildonan Place,3465,2_merged_67231,8211_merged_79516
b_2-48-1,48_merged_67223,1,1,Kildonan Place,3260,2_merged_67231,9519_merged_80245
a_1-135-1,635,1,1,Harkness Station,2407,1_merged_67226,7044_merged_69792
a_1-33-7,33,1,1,Downtown,1930,1_merged_67226,3047_merged_68649
b_1-2-15,FX2,1,0,Garden City Centre,3470,1_merged_67229,832
b_1-2-15,FX2,1,1,St. Vital Centre,3469,1_merged_67229,833
a_3-11-6,11,1,0,Crestview,926,3_merged_67227,12226_merged_68543
a_1-15-9,15,1,1,Inkster,985,1_merged_67226,836
a_2-29-2,29,1,0,Logan via Sherbrook,2374,2_merged_67228,9708_merged_71998
b_1-2-15,FX2,1,0,Garden City Centre,3470,1_merged_67229,834
a_2-47-6,47,1,0,Transcona via Kildare,3088,2_merged_67228,10234_merged_67791
b_1-2-16,FX2,1,1,Downtown,3545,1_merged_67229,839
a_1-193-3,693,1,0,Bridgwater Forest,2439,1_merged_67226,7888_merged_71360
b_2-1-9,BLUE_merged_67207,1,0,Unicity Shopping Centre,3396,2_merged_67231,7170_merged_80914
b_1-183-2,883,1,0,Saskatchewan Loop,3371,1_merged_67229,6738_merged_76504
b_3-1-12,BLUE_merged_67207,1,1,University of Manitoba,3397,3_merged_67230,10303_merged_80998
a_1-75-1,75,1,1,Kildonan Place,3098,1_merged_67226,5271_merged_71748
a_1-19-10,19,1,0,Logan,3064,1_merged_67226,1786_merged_74957
b_1-5-3,F5,1,1,Fort Rouge Station,3445,1_merged_67229,1565_merged_82972
a_2-14-5,14,1,1,Ferry Road,957,2_merged_67228,8424_merged_74681
b_1-13-9,D13,1,1,The Airport,3418,1_merged_67229,3202_merged_80266
b_3-8-8,F8,1,1,University of Manitoba,3459,3_merged_67230,11089_merged_81925
b_3-8-5,F8,1,0,Glenway,3460,3_merged_67230,11048_merged_78798
a_1-176-4,676_merged_67185,1,0,Centre Street via Bridgwater,2428,1_merged_67226,7594_merged_70087
b_2-3-2,FX3,1,1,Sturgeon & Murray Park,3475,2_merged_67231,7411_merged_83523
b_6-1-59,BLUE_merged_67207,1,0,Unicity Shopping Centre,3396,6,15185
b_1-1-28,BLUE_merged_67207,1,0,Unicity Shopping Centre,3396,1_merged_67229,255_merged_75929
b_1-132-1,332,1,0,Garden City Hub,3296,1_merged_67229,5248
b_1-31-5,31_merged_67215,1,1,The Forks,3494,1_merged_67229,4232_merged_76902
a_1-19-5,19,1,1,Drake,3066,1_merged_67226,1724
a_1-19-5,19,1,0,Logan,3064,1_merged_67226,1722
a_1-91-2,91_merged_67199,1,0,St.Norbert,2480,1_merged_67226,6158_merged_73481
b_1-5-12,F5,1,0,Garden City Centre,3444,1_merged_67229,1720
a_1-135-1,635,1,0,Misericordia Health Centre,2408,1_merged_67226,7027
b_1-7-11,F7,1,0,Broadway & Portage,3454,1_merged_67229,2147_merged_82685
a_1-171-2,671_merged_67187,1,1,University of Manitoba,3114,1_merged_67226,7467_merged_71313
a_2-16-2,16,1,0,Tyndall Park via Manitoba,1042,2_merged_67228,8645_merged_70417
a_1-100-40,BLUE_merged_67184,1,1,Downtown,3119,1_merged_67226,6886_merged_70249
a_2-75-2,75,1,0,University of Manitoba,3099,2_merged_67228,10787_merged_72182
a_1-100-14,BLUE_merged_67184,1,1,Downtown,3119,1_merged_67226,6562_merged_73756
a_2-55-2,55,1,0,St. Vital Centre via Dakota,1365,2_merged_67228,10317_merged_68596
a_3-135-1,635,1,0,Misericordia Health Centre,2408,3_merged_67227,14303
a_3-135-1,635,1,1,Harkness Station,2407,3_merged_67227,14302
a_1-75-1,75,1,1,Kildonan Place,3098,1_merged_67226,5273_merged_71750
a_2-71-3,71,1,0,Templeton via Sinclair,1423,2_merged_67228,10714_merged_71538
a_3-135-1,635,1,0,Misericordia Health Centre,2408,3_merged_67227,14307
a_3-135-1,635,1,1,Harkness Station,2407,3_merged_67227,14306
a_3-135-1,635,1,0,Misericordia Health Centre,2408,3_merged_67227,14305
a_3-135-1,635,1,1,Harkness Station,2407,3_merged_67227,14304
a_1-97-2,97,1,0,Fife,1567,1_merged_67226,6335_merged_68741
